Trial,Model,Accuracy,Precision,Recall,F1-score,ROC AUC
18,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
18,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
18,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
18,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
19,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
19,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
19,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
19,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
19,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
20,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
20,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
20,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
20,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
20,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
21,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
21,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
21,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
21,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
21,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
22,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
22,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
22,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
22,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
22,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
23,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
23,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
23,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
23,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
23,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
24,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
24,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
24,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
24,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
24,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
25,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
25,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
25,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
25,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
25,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
26,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
26,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
26,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
26,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
26,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
27,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
