molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL1165241,1753.85,nM,Cc1cccc(NC(=O)/C=C/c2ccc(O)c(O)c2)c1,5.756007552907247
CHEMBL1165152,5.91,nM,Cc1ccccc1NC(=O)/C=C/c1ccc(O)c(O)c1,8.228412519118745
CHEMBL1163455,3.33,nM,COc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,8.47755576649368
CHEMBL1163454,1632.42,nM,COc1cccc(NC(=O)/C=C/c2ccc(O)c(O)c2)c1,5.787168092999215
CHEMBL1165627,5.67,nM,COc1ccccc1NC(=O)/C=C/c1ccc(O)c(O)c1,8.246416941107093
CHEMBL69803,2.35,nM,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(O)cc1,8.628932137728263
CHEMBL68427,1642.27,nM,O=C(/C=C/c1ccc(O)c(O)c1)Nc1cccc(O)c1,5.784555440474515
CHEMBL421295,5.28,nM,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1O,8.277366077466187
CHEMBL67498,7.28,nM,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccccc1,8.137868620686962
CHEMBL67291,7.25,nM,O=C(/C=C/c1ccc(O)c(O)c1)NCc1ccccc1,8.139661993429007
CHEMBL275362,7.14,nM,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1,8.146301788223825
CHEMBL323612,13.0,nM,CC(C)(NS(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1)C(=O)NO,7.886056647693163
CHEMBL2385451,100.0,nM,COc1ccc(Oc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.0
CHEMBL2385450,230.0,nM,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.638272163982407
CHEMBL2385449,38.0,nM,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1cc(F)ccn1,7.42021640338319
CHEMBL2385447,17.0,nM,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(F)nc1,7.769551078621726
CHEMBL2385446,78.0,nM,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccnc(F)c1,7.107905397309519
CHEMBL2385445,460.0,nM,CC(C)COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,6.337242168318426
CHEMBL2385444,97.0,nM,CC(C)Oc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.013228265733755
CHEMBL2385084,21.0,nM,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(OC(F)(F)F)cc1,7.6777807052660805
CHEMBL2385443,11.0,nM,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.958607314841775
CHEMBL2385442,1.1,nM,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(I)cc1,8.958607314841775
CHEMBL2385441,7.0,nM,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(F)cc1,8.154901959985743
CHEMBL2425944,0.2,nM,CC(C)[C@H](C(=O)NO)N(Cc1cn(CCOCCOCCOCCOc2cccnc2F)nn1)S(=O)(=O)c1ccc(OCCF)cc1,9.698970004336019
CHEMBL2425943,0.2,nM,CC(C)[C@H](C(=O)NO)N(Cc1cn(CCOCCOCCOCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,9.698970004336019
CHEMBL2425942,7.0,nM,CC(C)[C@H](C(=O)NO)N(Cc1cn(CCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.154901959985743
CHEMBL2425941,0.07,nM,CC(C)[C@H](C(=O)NO)N(CC#N)S(=O)(=O)c1ccc(OCCF)cc1,10.154901959985743
CHEMBL2425940,11.0,nM,CC(C)[C@H](C(=O)NO)N(CCn1cc(CN(C)S(=O)(=O)c2ccc(F)cc2)nn1)S(=O)(=O)c1ccc(OCCF)cc1,7.958607314841775
CHEMBL2425939,3.0,nM,CC(C)[C@H](C(=O)NO)N(CCn1cc(CNS(=O)(=O)c2ccc(F)cc2)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.522878745280337
CHEMBL2425938,0.8,nM,CC(C)[C@H](C(=O)NO)N(CCn1cc(CCCCOc2cccnc2F)nn1)S(=O)(=O)c1ccc(OCCF)cc1,9.096910013008056
CHEMBL2425937,10.0,nM,CC(C)[C@H](C(=O)NO)N(CCn1cc(COCCOCCOCCOCCOCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.0
CHEMBL2425936,2.0,nM,CC(C)[C@H](C(=O)NO)N(CCn1cc(CCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.698970004336019
CHEMBL2425935,4.0,nM,CC(C)[C@H](C(=O)NO)N(CCN=[N+]=[N-])S(=O)(=O)c1ccc(OCCF)cc1,8.397940008672037
CHEMBL2425934,6.0,nM,Cc1ccc(S(=O)(=O)N(CCn2cc(CCCCOc3cccnc3F)nn2)[C@@H](C(=O)NO)C(C)C)cc1,8.221848749616356
CHEMBL2425933,0.4,nM,Cc1ccc(S(=O)(=O)N(CCn2cc(COCCOCCOCCOCCOCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,9.397940008672037
CHEMBL2425932,3.0,nM,Cc1ccc(S(=O)(=O)N(CCn2cc(CCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,8.522878745280337
CHEMBL2425931,4.0,nM,Cc1ccc(S(=O)(=O)N(CCN=[N+]=[N-])[C@@H](C(=O)NO)C(C)C)cc1,8.397940008672037
CHEMBL2425930,3.0,nM,COc1ccc(S(=O)(=O)N(CCn2cc(CN(C)S(=O)(=O)c3ccc(F)cc3)nn2)[C@@H](C(=O)NO)C(C)C)cc1,8.522878745280337
CHEMBL2425950,0.6,nM,COc1ccc(S(=O)(=O)N(CCn2cc(CNS(=O)(=O)c3ccc(F)cc3)nn2)[C@@H](C(=O)NO)C(C)C)cc1,9.221848749616356
CHEMBL2425949,0.3,nM,COc1ccc(S(=O)(=O)N(CCn2cc(CCCCOc3cccnc3F)nn2)[C@@H](C(=O)NO)C(C)C)cc1,9.522878745280337
CHEMBL2425948,2.0,nM,COc1ccc(S(=O)(=O)N(CCn2cc(COCCOCCOCCOCCOCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,8.698970004336019
CHEMBL2425947,0.07,nM,COc1ccc(S(=O)(=O)N(CCn2cc(CCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,10.154901959985743
CHEMBL2425946,6.0,nM,COc1ccc(S(=O)(=O)N(CCN=[N+]=[N-])[C@@H](C(=O)NO)C(C)C)cc1,8.221848749616356
CHEMBL2431028,1630.0,nM,NC(=O)NCCC[C@@H](NS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)C(=O)NO,5.787812395596042
CHEMBL2431027,4400.0,nM,O=C(NCCC[C@@H](NS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)C(=O)NO)OCc1ccccc1,5.356547323513812
CHEMBL2431026,11000.0,nM,O=C(NCC[C@@H](NS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)C(=O)NO)OCc1ccccc1,4.958607314841775
CHEMBL2431021,51000.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)NO,4.292429823902063
CHEMBL2431020,330.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2cc(F)cc(F)c2)cc1)NO,6.481486060122112
CHEMBL2431019,29000.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2cccc3cccnc23)cc1)NO,4.537602002101044
CHEMBL2431018,920.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(-c3ccccc3)c2)cc1)NO,6.036212172654444
CHEMBL2431017,76.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(OC(F)(F)F)c2)cc1)NO,7.119186407719209
CHEMBL2431016,110.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(F)c2)cc1)NO,6.958607314841775
CHEMBL2431015,60.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(Br)c2)cc1)NO,7.221848749616356
CHEMBL2431032,690.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2ccc(-c3ccccc3)cc2)cc1)NO,6.161150909262744
CHEMBL2431031,37.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2ccc(OC(F)(F)F)cc2)cc1)NO,7.431798275933005
CHEMBL2431030,42.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2ccc(F)cc2)cc1)NO,7.376750709602099
CHEMBL2431029,1.4,nM,O=C(CNS(=O)(=O)c1ccc(OCc2ccc(Br)cc2)cc1)NO,8.853871964321762
CHEMBL2337691,96.0,nM,O=C(CNS(=O)(=O)c1ccc(OCc2ccccc2)cc1)NO,7.017728766960431
CHEMBL3350758,1.6,nM,CC1(C)C(/C=C/C2=C(N3CCC(C(=O)NO)(S(=O)(=O)c4ccc(Oc5ccc(OC(F)(F)F)cc5)cc4)CC3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21,8.795880017344075
CHEMBL2430286,4.1,nM,CC(C)(C)NC(=O)c1nc(N)c(C(=O)NCCC(=O)N2CCC(C(=O)NO)(S(=O)(=O)c3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3)CC2)nc1N,8.387216143280265
CHEMBL2440429,6000.0,nM,O=P(O)(O)C(Nc1cccc2ccccc12)P(=O)(O)O,5.221848749616356
CHEMBL2440432,87000.0,nM,O=P(O)(O)C(Nc1ccc(Oc2ccc(Br)cc2)cc1)P(=O)(O)O,4.060480747381382
CHEMBL2440431,55000.0,nM,O=P(O)(O)C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)P(=O)(O)O,4.259637310505756
CHEMBL2440578,20000.0,nM,O=[N+]([O-])c1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,4.698970004336019
CHEMBL2440441,30000.0,nM,O=P(O)(O)C(Nc1ccc(Br)cc1)P(=O)(O)O,4.522878745280337
CHEMBL4303669,52000.0,nM,O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,4.2839966563652006
CHEMBL3098998,50000.0,nM,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cccc5ncccc45)c3)ccc2n1,4.301029995663981
CHEMBL3098997,48000.0,nM,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cncc5ccccc45)c3)ccc2n1,4.318758762624412
CHEMBL3098996,16000.0,nM,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cnc5ccccc5c4)c3)ccc2n1,4.795880017344075
CHEMBL3098994,17000.0,nM,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cccc5cccnc45)cc3)ccc2n1,4.769551078621726
CHEMBL3098992,9400.0,nM,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cncc5ccccc45)cc3)ccc2n1,5.026872146400301
CHEMBL3098991,11000.0,nM,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cnc5ccccc5c4)cc3)ccc2n1,4.958607314841775
CHEMBL3099031,1700.0,nM,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4ccc5ncccc5c4)cc3)ccc2n1,5.769551078621726
CHEMBL87223,100000.0,nM,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,4.0
CHEMBL3221177,0.53,nM,O=CN(O)C(Cc1ccc(C(=O)O)cc1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,9.275724130399212
CHEMBL3221178,0.32,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)[C@H]1CCCO1,9.494850021680094
CHEMBL3221179,5.5,nM,CC1(C)OC[C@H](CC(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)O1,8.259637310505756
CHEMBL3221863,1156.0,nM,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,5.937042165915489
CHEMBL3221864,1210.0,nM,COCCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,5.917214629683549
CHEMBL489100,389.0,nM,Cc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,6.410050398674292
CHEMBL3359657,43.9,nM,CN(C)c1ccc(-c2cn(-c3ccc(S(=O)(=O)C4(C(=O)NO)CCNCC4)cc3)nn2)cc1,7.357535479757878
CHEMBL3359658,346.4,nM,CC(C)N(C)c1ccc(-c2cn(-c3ccc(S(=O)(=O)C4(C(=O)NO)CCNCC4)cc3)nn2)cc1,6.460422116654691
CHEMBL3355724,2420.0,nM,CC(C)C[C@H](CC(=O)NOC(=O)c1ccc(F)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)c1ccc(F)cc1)C(N)=O,5.616184634019569
CHEMBL3355723,31.5,nM,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)c1ccc(F)cc1)C(N)=O,7.501689446210399
CHEMBL3355722,19.5,nM,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,7.709965388637482
CHEMBL3585759,8800.0,nM,CC[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,5.055517327849831
CHEMBL3585760,100000.0,nM,CC[C@@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,4.0
CHEMBL3585761,4.6,nM,CC[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.337242168318426
CHEMBL3585762,700.0,nM,CC[C@@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,6.154901959985743
CHEMBL3585763,100000.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@H](CCF)C(=O)O)cc1,4.0
CHEMBL3585764,100000.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](CCF)C(=O)O)cc1,4.0
CHEMBL3585765,12.3,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@H](CCF)C(=O)NO)cc1,7.910094888560602
CHEMBL3585766,3.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](CCF)C(=O)NO)cc1,8.522878745280337
CHEMBL3585767,1700.0,nM,C=CC[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,5.769551078621726
CHEMBL3585768,100000.0,nM,C=CC[C@@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,4.0
CHEMBL3585769,0.54,nM,C=CC[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,9.267606240177031
CHEMBL3585770,6.4,nM,C=CC[C@@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.193820026016112
CHEMBL3585771,100000.0,nM,C=C(F)C[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,4.0
CHEMBL3585772,100000.0,nM,C=C(F)C[C@@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,4.0
CHEMBL3585773,8.3,nM,C=C(F)C[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.080921907623926
CHEMBL3585774,4.9,nM,C=C(F)C[C@@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.309803919971486
CHEMBL3617400,9.0,nM,CC(C)ON([C@H](CCNC(=O)c1ccccc1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.045757490560675
CHEMBL3617401,8.6,nM,CC(C)ON([C@H](CCNS(C)(=O)=O)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.065501548756432
CHEMBL3617402,6.5,nM,CC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.187086643357144
CHEMBL3617403,6.4,nM,CC(C)ON([C@H](CCNC(=O)Cc1ccccc1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.193820026016112
CHEMBL3617404,2.0,nM,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCNC(C)=O)C(=O)NO)cc2)cc1,8.698970004336019
CHEMBL3617405,2.9,nM,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCNC(=O)Cc3ccccc3)C(=O)NO)cc2)cc1,8.537602002101044
CHEMBL3617406,3900.0,nM,CC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c1ccccc1,5.4089353929735005
CHEMBL3617407,0.43,nM,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCN3C(=O)c4ccccc4C3=O)C(=O)NO)cc2)cc1,9.366531544420413
CHEMBL3618461,709.7,nM,Cl.Nc1ccc(Oc2ccc(S(=O)(=O)C[C@@H]3CS3)cc2)cc1,6.148925194771113
CHEMBL3618462,833.0,nM,Cl.Nc1ccc(Oc2ccc(S(=O)(=O)C[C@H]3CS3)cc2)cc1,6.079354998593212
CHEMBL1834425,611.0,nM,Cl.Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,6.213958789757446
CHEMBL3618463,677.2,nM,CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)C[C@@H]3CS3)cc2)cc1,6.169283050563102
CHEMBL3618464,428.6,nM,CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)C[C@H]3CS3)cc2)cc1,6.36794783329419
CHEMBL485492,529.1,nM,CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,6.276462238467943
CHEMBL3622219,10890.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2cccc3ccccc23)cc1,4.962972120244225
CHEMBL3622220,5430.0,nM,Cc1ccccc1C1=NN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc3ccccc23)C1,5.265200170411153
CHEMBL3621216,11970.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3Cl)CC2c2cccc3ccccc23)cc1,4.921905849593589
CHEMBL3622221,4290.0,nM,Cc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)c1,5.367542707815275
CHEMBL3622222,6720.0,nM,COc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)c1,5.172630726946174
CHEMBL3622223,7970.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3cccc(Br)c3)CC2c2cccc3ccccc23)cc1,5.098541678603888
CHEMBL3622224,12870.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3cccc(I)c3)CC2c2cccc3ccccc23)cc1,4.890421453095613
CHEMBL3622225,15960.0,nM,Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)cc1,4.796967112985289
CHEMBL3622226,1870.0,nM,Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)c(C)c1,5.7281583934635005
CHEMBL3622784,8610.0,nM,COc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)cc1,5.064996848546345
CHEMBL3622785,3190.0,nM,CCOc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)cc1,5.496209316942819
CHEMBL3622786,5470.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2cccc3ccccc23)cc1,5.262012673666569
CHEMBL3622787,33750.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)cc1,4.471726222832956
CHEMBL3622788,7910.0,nM,Cc1ccccc1C1=NN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc3ccccc3c2)C1,5.101823516502323
CHEMBL3622789,8720.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3Cl)CC2c2ccc3ccccc3c2)cc1,5.059483515067432
CHEMBL3622790,5920.0,nM,Cc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)c1,5.22767829327708
CHEMBL3622791,4680.0,nM,COc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)c1,5.329754146925875
CHEMBL3622792,5960.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3cccc(F)c3)CC2c2ccc3ccccc3c2)cc1,5.2247537402597635
CHEMBL3622793,13890.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3cccc(Br)c3)CC2c2ccc3ccccc3c2)cc1,4.857297754262384
CHEMBL3622794,6910.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3cccc(I)c3)CC2c2ccc3ccccc3c2)cc1,5.1605219526258015
CHEMBL3622795,4950.0,nM,Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)cc1,5.305394801066431
CHEMBL3622796,18960.0,nM,COc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)cc1,4.722161666997953
CHEMBL3622797,18310.0,nM,CCOc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)cc1,4.737311655698304
CHEMBL3622798,19810.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3ccc(F)cc3)CC2c2ccc3ccccc3c2)cc1,4.703115524461453
CHEMBL3622799,5880.0,nM,NS(=O)(=O)c1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccc3ccccc3c2)cc1,5.230622673923861
CHEMBL3622800,2520.0,nM,C[C@@]1(O)c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C[C@@H]3C[C@@H]21,5.598599459218455
CHEMBL2088991,560.0,nM,COc1ccc(C(=O)N[C@@H]2C[C@H](C(=O)NO)N(S(=O)(=O)c3ccc(Cl)c(Cl)c3)C2)c(OC)c1,6.251811972993799
CHEMBL2088990,1710.0,nM,COc1ccc(C(=O)N[C@H]2C[C@H](C(=O)NO)N(S(=O)(=O)c3ccc(Cl)c(Cl)c3)C2)c(OC)c1,5.767003889607846
CHEMBL2088993,100.0,nM,O=C(N[C@@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)c(Cl)c2)C1)c1cccs1,7.0
CHEMBL3633817,1200.0,nM,O=C(NO)[C@H]1C[C@H](n2cc(-c3ccccc3)nn2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,5.920818753952375
CHEMBL3633818,590.0,nM,O=C(NO)[C@H]1C[C@@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,6.229147988357855
CHEMBL3633819,60.0,nM,O=C(NO)[C@H]1C[C@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,7.221848749616356
CHEMBL2088994,360.0,nM,O=C(/C=C/c1ccco1)N[C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)c(Cl)c2)C1,6.443697499232712
CHEMBL2088987,900.0,nM,O=C(NO)[C@H]1C[C@@H](OCc2ccccc2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,6.045757490560675
CHEMBL3392650,82.0,nM,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,7.086186147616283
CHEMBL3752564,8.85,nM,COc1ccc(-c2ccc(S(=O)(=O)NC(C(C)C)P(=O)(O)O)cc2)cc1,8.053056729302174
CHEMBL3754243,18.5,nM,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1)P(=O)(O)O,7.732828271596986
CHEMBL3752747,393.0,nM,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(F)nc2)cc1)P(=O)(O)O,6.405607449624574
CHEMBL3754302,96.4,nM,CC(C)C(N(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1)P(=O)(O)O,7.015922966097169
CHEMBL3751997,19.0,nM,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](CCCCCF)P(=O)(O)O)cc2)cc1,7.721246399047171
CHEMBL3754094,5.3,nM,CC(C)CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.275724130399212
CHEMBL3753984,26000.0,nM,O=C(CCNS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,4.585026652029182
CHEMBL3752374,8200.0,nM,O=C(N[C@H](CCN1C(=O)c2ccccc2C1=O)C(=O)NO)c1ccc(Oc2ccccc2)cc1,5.086186147616283
CHEMBL3754100,6200.0,nM,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(Br)s1,5.207608310501746
CHEMBL3752513,2000.0,nM,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC23CC4CC(CC(C4)C2)C3)cc1,5.698970004336019
CHEMBL1229516,5.1,nM,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)[C@H](C)N(O)C=O)C(C)(C)C,8.292429823902063
CHEMBL3770935,24000.0,nM,Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)N2CSC[C@@H]2C(=O)NO)CC1,4.619788758288394
CHEMBL3770688,4500.0,nM,Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)N[C@H](CCCNC(=O)OCc2ccccc2)C(=O)NO)CC1,5.346787486224656
CHEMBL3792916,1579.01,nM,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccccc1N)CC(C)C,5.801615119560378
CHEMBL3792842,7.75,nM,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(F)cc1N)CC(C)C,8.11069829749369
CHEMBL3794076,7297.04,nM,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(C)cc1N)CC(C)C,5.136853273079707
CHEMBL3793480,27.32,nM,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(Br)cc1N)CC(C)C,7.563519304990505
CHEMBL3794512,155.19,nM,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccccc1NC(C)=O)CC(C)C,6.8091362668712545
CHEMBL3792940,13.52,nM,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1cccc(N)c1)CC(C)C,7.869023308394382
