Trial,Model,Accuracy,Precision,Recall,F1-score,ROC AUC
1,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
1,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
1,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
1,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
1,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
2,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
2,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
2,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
2,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
2,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
3,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
3,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
3,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
3,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
3,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
4,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
4,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
4,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
4,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
4,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
5,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
5,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
5,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
5,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
5,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
6,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
6,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
6,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
6,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
