model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
LightGBMXT,-0.8511078187017528,-0.8589990484439075,root_mean_squared_error,0.01983642578125,0.006354093551635742,0.8700034618377686,0.01983642578125,0.006354093551635742,0.8700034618377686,1,True,1,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
LightGBM,-0.8511078187017528,-0.8589990484439075,root_mean_squared_error,0.02059149742126465,0.006331443786621094,0.8244330883026123,0.02059149742126465,0.006331443786621094,0.8244330883026123,1,True,2,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
CatBoost,-0.8599039904110712,-0.8882445511177628,root_mean_squared_error,0.05289626121520996,0.01193094253540039,12.101736783981323,0.05289626121520996,0.01193094253540039,12.101736783981323,1,True,4,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
NeuralNetTorch,-0.86783015437422,-0.8832942016474664,root_mean_squared_error,0.011631011962890625,0.0047681331634521484,11.61863660812378,0.011631011962890625,0.0047681331634521484,11.61863660812378,1,True,8,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
XGBoost,-0.8852166391737974,-0.8704821376839104,root_mean_squared_error,0.020748615264892578,0.006593465805053711,3.859304904937744,0.020748615264892578,0.006593465805053711,3.859304904937744,1,True,7,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
ExtraTreesMSE,-0.8959578338693169,-0.8911995952899335,root_mean_squared_error,0.22261595726013184,0.047921180725097656,8.818097352981567,0.22261595726013184,0.047921180725097656,8.818097352981567,1,True,5,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
RandomForestMSE,-0.897137993587997,-0.8894509394021473,root_mean_squared_error,0.19403696060180664,0.07326245307922363,10.5341796875,0.19403696060180664,0.07326245307922363,10.5341796875,1,True,3,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
LightGBMLarge,-0.9073882961369703,-0.9043774691345203,root_mean_squared_error,0.014850854873657227,0.009274959564208984,1.9919168949127197,0.014850854873657227,0.009274959564208984,1.9919168949127197,1,True,9,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
NeuralNetFastAI,-0.9189906976920094,-0.9739565598041243,root_mean_squared_error,0.028362512588500977,0.013432741165161133,2.436863422393799,0.028362512588500977,0.013432741165161133,2.436863422393799,1,True,6,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
WeightedEnsemble_L2,-0.8322992732795546,-0.8380253458893927,root_mean_squared_error,0.27041172981262207,0.07596373558044434,25.30608081817627,0.002396821975708008,0.00029587745666503906,0.006384134292602539,2,True,10,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
LightGBM,-0.8511078187017528,-0.8589990484439075,root_mean_squared_error,0.015763044357299805,0.006325483322143555,0.9168353080749512,0.015763044357299805,0.006325483322143555,0.9168353080749512,1,True,2,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
