model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
CatBoost,-0.8493025010165954,-0.8664854552558903,root_mean_squared_error,0.049575090408325195,0.02201104164123535,46.371178150177,0.049575090408325195,0.02201104164123535,46.371178150177,1,True,4,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
XGBoost,-0.8520361952070095,-0.88810292437981,root_mean_squared_error,0.029270172119140625,0.012871980667114258,4.852950096130371,0.029270172119140625,0.012871980667114258,4.852950096130371,1,True,7,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
ExtraTreesMSE,-0.8664164987660444,-0.8737842543238982,root_mean_squared_error,0.24608755111694336,0.0658571720123291,26.244389295578003,0.24608755111694336,0.0658571720123291,26.244389295578003,1,True,5,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
RandomForestMSE,-0.8667264339939347,-0.8720685109106397,root_mean_squared_error,0.21698808670043945,0.06618022918701172,29.222320318222046,0.21698808670043945,0.06618022918701172,29.222320318222046,1,True,3,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetTorch,-0.8678608892074856,-0.9102199978004846,root_mean_squared_error,0.0169064998626709,0.01103830337524414,8.48059368133545,0.0169064998626709,0.01103830337524414,8.48059368133545,1,True,8,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetFastAI,-0.8770161001748324,-0.906877581766832,root_mean_squared_error,0.03785896301269531,0.02100348472595215,4.373991250991821,0.03785896301269531,0.02100348472595215,4.373991250991821,1,True,6,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMLarge,-0.8791590533164384,-0.8966481078085415,root_mean_squared_error,0.020648717880249023,0.010276317596435547,5.5728371143341064,0.020648717880249023,0.010276317596435547,5.5728371143341064,1,True,9,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
WeightedEnsemble_L2,-0.8363640353000834,-0.8535168293289911,root_mean_squared_error,0.32387614250183105,0.10055065155029297,87.37458992004395,0.0029687881469726562,0.00028443336486816406,0.0061686038970947266,2,True,10,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBM,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.016785144805908203,0.0070765018463134766,2.042555332183838,0.016785144805908203,0.0070765018463134766,2.042555332183838,1,True,2,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMXT,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.01782369613647461,0.008088111877441406,2.567356586456299,0.01782369613647461,0.008088111877441406,2.567356586456299,1,True,1,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
