model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.10919451713562012,0.05997514724731445,58.559260845184326,0.002933979034423828,0.0002989768981933594,0.006814002990722656,2,True,10,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.03250265121459961,0.014985084533691406,4.063133001327515,0.03250265121459961,0.014985084533691406,4.063133001327515,1,True,6,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.018049001693725586,0.009245634078979492,7.5783164501190186,0.018049001693725586,0.009245634078979492,7.5783164501190186,1,True,8,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.06825685501098633,0.042912960052490234,49.56084418296814,0.06825685501098633,0.042912960052490234,49.56084418296814,1,True,4,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.018576860427856445,0.010219097137451172,1.5002081394195557,0.018576860427856445,0.010219097137451172,1.5002081394195557,1,True,2,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.019954681396484375,0.007517576217651367,1.4132862091064453,0.019954681396484375,0.007517576217651367,1.4132862091064453,1,True,1,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.20535707473754883,0.06928539276123047,20.826876878738403,0.20535707473754883,0.06928539276123047,20.826876878738403,1,True,3,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.2138354778289795,0.0678868293762207,18.54640007019043,0.2138354778289795,0.0678868293762207,18.54640007019043,1,True,5,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.0288088321685791,0.009444713592529297,5.587026834487915,0.0288088321685791,0.009444713592529297,5.587026834487915,1,True,7,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.03134012222290039,0.012202739715576172,4.774219274520874,0.03134012222290039,0.012202739715576172,4.774219274520874,1,True,9,14,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.0931248664855957,0.05897998809814453,59.60061049461365,0.0020189285278320312,0.0002963542938232422,0.0059795379638671875,2,True,10,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.08952212333679199,0.017737865447998047,3.9775278568267822,0.08952212333679199,0.017737865447998047,3.9775278568267822,1,True,6,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.01905989646911621,0.007661104202270508,7.507737636566162,0.01905989646911621,0.007661104202270508,7.507737636566162,1,True,8,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.05635809898376465,0.04182863235473633,50.76417684555054,0.05635809898376465,0.04182863235473633,50.76417684555054,1,True,4,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.015687942504882812,0.009193897247314453,1.322716474533081,0.015687942504882812,0.009193897247314453,1.322716474533081,1,True,1,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.015748977661132812,0.009911060333251953,1.6335859298706055,0.015748977661132812,0.009911060333251953,1.6335859298706055,1,True,2,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.221174955368042,0.05189871788024902,21.1792733669281,0.221174955368042,0.05189871788024902,21.1792733669281,1,True,3,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.19078373908996582,0.06902098655700684,18.848816633224487,0.19078373908996582,0.06902098655700684,18.848816633224487,1,True,5,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.025682926177978516,0.011563777923583984,5.555406093597412,0.025682926177978516,0.011563777923583984,5.555406093597412,1,True,7,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.01898503303527832,0.008502483367919922,4.735313892364502,0.01898503303527832,0.008502483367919922,4.735313892364502,1,True,9,15,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.11180853843688965,0.06395816802978516,59.901472091674805,0.0024514198303222656,0.0003383159637451172,0.008002281188964844,2,True,10,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.03983902931213379,0.01553034782409668,4.072519063949585,0.03983902931213379,0.01553034782409668,4.072519063949585,1,True,6,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.022243261337280273,0.010836362838745117,7.373423099517822,0.022243261337280273,0.010836362838745117,7.373423099517822,1,True,8,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.06686115264892578,0.04344964027404785,50.78391790390015,0.06686115264892578,0.04344964027404785,50.78391790390015,1,True,4,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.020152807235717773,0.009664773941040039,1.388002634048462,0.020152807235717773,0.009664773941040039,1.388002634048462,1,True,2,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.020252704620361328,0.00933384895324707,1.736128807067871,0.020252704620361328,0.00933384895324707,1.736128807067871,1,True,1,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.20666217803955078,0.05611753463745117,21.0349543094635,0.20666217803955078,0.05611753463745117,21.0349543094635,1,True,3,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.2317502498626709,0.05844712257385254,18.848021745681763,0.2317502498626709,0.05844712257385254,18.848021745681763,1,True,5,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.03052806854248047,0.009196281433105469,5.341015100479126,0.03052806854248047,0.009196281433105469,5.341015100479126,1,True,7,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.025567293167114258,0.009851455688476562,4.66700005531311,0.025567293167114258,0.009851455688476562,4.66700005531311,1,True,9,16,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.09789323806762695,0.061905622482299805,58.85310387611389,0.002103567123413086,0.0002956390380859375,0.006024599075317383,2,True,10,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.03482174873352051,0.019970178604125977,3.9489481449127197,0.03482174873352051,0.019970178604125977,3.9489481449127197,1,True,6,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.01906299591064453,0.009438276290893555,7.287014961242676,0.01906299591064453,0.009438276290893555,7.287014961242676,1,True,8,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.060150146484375,0.044403791427612305,50.19983196258545,0.060150146484375,0.044403791427612305,50.19983196258545,1,True,4,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.016576528549194336,0.007767915725708008,1.3602323532104492,0.016576528549194336,0.007767915725708008,1.3602323532104492,1,True,1,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.017477989196777344,0.010227441787719727,1.6782963275909424,0.017477989196777344,0.010227441787719727,1.6782963275909424,1,True,2,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.22519922256469727,0.06014060974121094,21.360158920288086,0.22519922256469727,0.06014060974121094,21.360158920288086,1,True,3,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.2187178134918213,0.07204031944274902,18.932685375213623,0.2187178134918213,0.07204031944274902,18.932685375213623,1,True,5,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.02451014518737793,0.01191854476928711,5.785057544708252,0.02451014518737793,0.01191854476928711,5.785057544708252,1,True,7,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.018922805786132812,0.008739709854125977,4.782786130905151,0.018922805786132812,0.008739709854125977,4.782786130905151,1,True,9,17,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.12207460403442383,0.06479072570800781,59.97180962562561,0.002177000045776367,0.0004820823669433594,0.009740591049194336,2,True,10,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.03779458999633789,0.015196800231933594,3.804056406021118,0.03779458999633789,0.015196800231933594,3.804056406021118,1,True,6,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.021730422973632812,0.011474132537841797,7.337550640106201,0.021730422973632812,0.011474132537841797,7.337550640106201,1,True,8,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.0777134895324707,0.04413938522338867,50.92506408691406,0.0777134895324707,0.04413938522338867,50.92506408691406,1,True,4,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.020453691482543945,0.008695125579833984,1.6994543075561523,0.020453691482543945,0.008695125579833984,1.6994543075561523,1,True,1,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.024588346481323242,0.008323907852172852,1.5385003089904785,0.024588346481323242,0.008323907852172852,1.5385003089904785,1,True,2,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.21030330657958984,0.07802534103393555,21.386014938354492,0.21030330657958984,0.07802534103393555,21.386014938354492,1,True,3,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.22138142585754395,0.0661461353302002,19.004072427749634,0.22138142585754395,0.0661461353302002,19.004072427749634,1,True,5,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.030011653900146484,0.009297609329223633,5.4721550941467285,0.030011653900146484,0.009297609329223633,5.4721550941467285,1,True,7,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.01880168914794922,0.01116943359375,4.904318571090698,0.01880168914794922,0.01116943359375,4.904318571090698,1,True,9,18,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.11028480529785156,0.07084226608276367,59.16916084289551,0.0029549598693847656,0.0002923011779785156,0.006096363067626953,2,True,10,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.03879690170288086,0.016964435577392578,4.080969333648682,0.03879690170288086,0.016964435577392578,4.080969333648682,1,True,6,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.022114038467407227,0.009792566299438477,7.120041370391846,0.022114038467407227,0.009792566299438477,7.120041370391846,1,True,8,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.06731700897216797,0.04979515075683594,50.4649338722229,0.06731700897216797,0.04979515075683594,50.4649338722229,1,True,4,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.0178987979888916,0.010962247848510742,1.5780892372131348,0.0178987979888916,0.010962247848510742,1.5780892372131348,1,True,1,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.018109798431396484,0.008359909057617188,1.708409070968628,0.018109798431396484,0.008359909057617188,1.708409070968628,1,True,2,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.23343110084533691,0.046312570571899414,21.008548498153687,0.23343110084533691,0.046312570571899414,21.008548498153687,1,True,3,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.22619009017944336,0.06689786911010742,18.850319147109985,0.22619009017944336,0.06689786911010742,18.850319147109985,1,True,5,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.03160715103149414,0.009655475616455078,5.905866861343384,0.03160715103149414,0.009655475616455078,5.905866861343384,1,True,7,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.029115676879882812,0.009244680404663086,4.52750039100647,0.029115676879882812,0.009244680404663086,4.52750039100647,1,True,9,19,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.0974273681640625,0.07238149642944336,60.60028314590454,0.0030956268310546875,0.00044798851013183594,0.0076596736907958984,2,True,10,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.04006528854370117,0.015435218811035156,3.105323076248169,0.04006528854370117,0.015435218811035156,3.105323076248169,1,True,6,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.019556760787963867,0.010375261306762695,7.780379056930542,0.019556760787963867,0.010375261306762695,7.780379056930542,1,True,8,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.058362483978271484,0.05403709411621094,51.11726450920105,0.058362483978271484,0.05403709411621094,51.11726450920105,1,True,4,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.01641249656677246,0.007521152496337891,1.6949799060821533,0.01641249656677246,0.007521152496337891,1.6949799060821533,1,True,1,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.016567230224609375,0.007730722427368164,1.3744940757751465,0.016567230224609375,0.007730722427368164,1.3744940757751465,1,True,2,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.2458350658416748,0.06681656837463379,21.080086946487427,0.2458350658416748,0.06681656837463379,21.080086946487427,1,True,3,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.19379425048828125,0.05654406547546387,19.378121614456177,0.19379425048828125,0.05654406547546387,19.378121614456177,1,True,5,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.026505231857299805,0.012379884719848633,5.5569167137146,0.026505231857299805,0.012379884719848633,5.5569167137146,1,True,7,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.03227066993713379,0.010577917098999023,4.991979122161865,0.03227066993713379,0.010577917098999023,4.991979122161865,1,True,9,20,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
